ppt_index,stimulus_identity,rating,age,height,grip_strength,surpass,explanation,impose.will,correct.others,outdo.others,control.conversation,criticise,challenge.pov,lay.law,hate.pushy,pressure.others,stim_age,stim_age_sc,age_sc,height_sc,grip_strength_sc,IPIP,IPIP_sc
11,m(5)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,52,1.634606533,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(28)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,44,0.946351151,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(8)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,55,1.892702302,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(10)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,20,-1.118414997,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(24)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,40,0.60222346,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(22)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,23,-0.860319228,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(19)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,21,-1.032383074,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(21)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,39,0.516191537,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(16)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,45,1.032383074,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(3)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,23,-0.860319228,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(26)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,29,-0.344127691,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(31)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,18,-1.290478842,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(4)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,21,-1.032383074,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(17)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,22,-0.946351151,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(13)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,30,-0.258095768,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(9)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,46,1.118414997,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(15)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,37,0.344127691,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(12)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,37,0.344127691,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(14)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,34,0.086031923,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(20)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,21,-1.032383074,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(27)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,40,0.60222346,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(23)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,32,-0.086031923,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(1)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,22,-0.946351151,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(7)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,50,1.462542688,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(11)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,25,-0.688255382,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(32)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,37,0.344127691,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(6)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,32,-0.086031923,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(30)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,62,2.494925762,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(25)_masc.jpg,1,33,164,36,6,7,5,7,6,2,7,7,5,2,6,20,-1.118414997,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
11,m(2)_masc.jpg,0,33,164,36,6,7,5,7,6,2,7,7,5,2,6,33,0,-0.510757645,-2.088570473,-0.933097068,5.454545455,1.589520936
